title,price,link
"Tecno POP 9 (Magic Skin Green, 3GB+64GB) |India's 1st Mediatek G50 | IP54 Rated | IR Remote | Dual Speaker with DTS | 36 Month Lag Free Fluency | 15W Fast Charging Support | 5000 mAh Battery","6,099",https://www.amazon.in/Mediatek-Speaker-Fluency-Charging-Support/dp/B0DKP92X7X/ref=sr_1_39?dib=eyJ2IjoiMSJ9.BnZcalxAdRLB1TWgpCbr2CLpuMLClRJ2RmG4ww0zP63G3YDvPOe60ej0wlVExIxfolAk7BcU4hbXvarM1CW8H5kWAG-J2k7tTa5kk2Fe3RHcP133YpDR5T_gpd91zk5nJyMC-2j-1UHjoauNQdf3RO2RD6to9XNdF_RETTpHIwAlhE65G-WZHM9PkOiY7283lvd90ojsi5ooj44b0ruijhC9-q_hofnNkcMdQ7wwfmM.AvTmpN5rKmgkJvET6_PaG5JFDvEupRzA122ri69J-ig&dib_tag=se&keywords=mobile&qid=1737093128&sr=8-39
"realme NARZO N65 5G (Deep Green 6GB RAM, 128GB Storage) India's 1st D6300 5G Chipset | Ultra Slim Design | 120Hz Eye Comfort Display | 50MP AI Camera| Charger in The Box","12,498",https://www.amazon.in/realme-Storage-Chipset-Comfort-Display/dp/B0D3GX1VFM/ref=sr_1_40?dib=eyJ2IjoiMSJ9.BnZcalxAdRLB1TWgpCbr2CLpuMLClRJ2RmG4ww0zP63G3YDvPOe60ej0wlVExIxfolAk7BcU4hbXvarM1CW8H5kWAG-J2k7tTa5kk2Fe3RHcP133YpDR5T_gpd91zk5nJyMC-2j-1UHjoauNQdf3RO2RD6to9XNdF_RETTpHIwAlhE65G-WZHM9PkOiY7283lvd90ojsi5ooj44b0ruijhC9-q_hofnNkcMdQ7wwfmM.AvTmpN5rKmgkJvET6_PaG5JFDvEupRzA122ri69J-ig&dib_tag=se&keywords=mobile&qid=1737093128&sr=8-40
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)","73,999",https://www.amazon.in/Samsung-Galaxy-Ultra-Green-Storage/dp/B0BT9CXXXX/ref=sr_1_41?dib=eyJ2IjoiMSJ9.BnZcalxAdRLB1TWgpCbr2CLpuMLClRJ2RmG4ww0zP63G3YDvPOe60ej0wlVExIxfolAk7BcU4hbXvarM1CW8H5kWAG-J2k7tTa5kk2Fe3RHcP133YpDR5T_gpd91zk5nJyMC-2j-1UHjoauNQdf3RO2RD6to9XNdF_RETTpHIwAlhE65G-WZHM9PkOiY7283lvd90ojsi5ooj44b0ruijhC9-q_hofnNkcMdQ7wwfmM.AvTmpN5rKmgkJvET6_PaG5JFDvEupRzA122ri69J-ig&dib_tag=se&keywords=mobile&qid=1737093128&sr=8-41
"Samsung Galaxy M15 5G Prime Edition (Blue Topaz,8GB RAM,128GB Storage) | Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+ | 4 Gen. OS Upgrade & 5 Year Security Update","13,499",https://www.amazon.in/Samsung-Storage-MediaTek-Dimensity-Security/dp/B0DGX9JJW8/ref=sr_1_42?dib=eyJ2IjoiMSJ9.BnZcalxAdRLB1TWgpCbr2CLpuMLClRJ2RmG4ww0zP63G3YDvPOe60ej0wlVExIxfolAk7BcU4hbXvarM1CW8H5kWAG-J2k7tTa5kk2Fe3RHcP133YpDR5T_gpd91zk5nJyMC-2j-1UHjoauNQdf3RO2RD6to9XNdF_RETTpHIwAlhE65G-WZHM9PkOiY7283lvd90ojsi5ooj44b0ruijhC9-q_hofnNkcMdQ7wwfmM.AvTmpN5rKmgkJvET6_PaG5JFDvEupRzA122ri69J-ig&dib_tag=se&keywords=mobile&qid=1737093128&sr=8-42
"Redmi Note 14 5G (Titan Black, 8GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera","19,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTMyNzYxNTY0MDA2NDQxOjE3MzcwOTMxMjg6c3BfbXRmOjMwMDQzNDkwNTkyMzkzMjo6MDo6&url=%2FRedmi-Note-14-5G-Dimensity%2Fdp%2FB0DPFTHDBX%2Fref%3Dsr_1_43_sspa%3Fdib%3DeyJ2IjoiMSJ9.BnZcalxAdRLB1TWgpCbr2CLpuMLClRJ2RmG4ww0zP63G3YDvPOe60ej0wlVExIxfolAk7BcU4hbXvarM1CW8H5kWAG-J2k7tTa5kk2Fe3RHcP133YpDR5T_gpd91zk5nJyMC-2j-1UHjoauNQdf3RO2RD6to9XNdF_RETTpHIwAlhE65G-WZHM9PkOiY7283lvd90ojsi5ooj44b0ruijhC9-q_hofnNkcMdQ7wwfmM.AvTmpN5rKmgkJvET6_PaG5JFDvEupRzA122ri69J-ig%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1737093128%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
POCO M6 Plus 5G Graphite Black 6GB RAM 128GB ROM,"11,499",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTMyNzYxNTY0MDA2NDQxOjE3MzcwOTMxMjg6c3BfbXRmOjMwMDQ2MjI0NzM2NTIzMjo6MDo6&url=%2FPOCO-Plus-Graphite-Black-128GB%2Fdp%2FB0DF7HWHD2%2Fref%3Dsr_1_44_sspa%3Fdib%3DeyJ2IjoiMSJ9.BnZcalxAdRLB1TWgpCbr2CLpuMLClRJ2RmG4ww0zP63G3YDvPOe60ej0wlVExIxfolAk7BcU4hbXvarM1CW8H5kWAG-J2k7tTa5kk2Fe3RHcP133YpDR5T_gpd91zk5nJyMC-2j-1UHjoauNQdf3RO2RD6to9XNdF_RETTpHIwAlhE65G-WZHM9PkOiY7283lvd90ojsi5ooj44b0ruijhC9-q_hofnNkcMdQ7wwfmM.AvTmpN5rKmgkJvET6_PaG5JFDvEupRzA122ri69J-ig%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1737093128%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"realme NARZO N65 5G (Amber Gold 6GB RAM, 128GB Storage) India's 1st D6300 5G Chipset | Ultra Slim Design | 120Hz Eye Comfort Display | 50MP AI Camera| Charger in The Box","12,498",https://www.amazon.in/realme-Storage-Chipset-Comfort-Display/dp/B0D3GYZ82S/ref=sr_1_45?dib=eyJ2IjoiMSJ9.BnZcalxAdRLB1TWgpCbr2CLpuMLClRJ2RmG4ww0zP63G3YDvPOe60ej0wlVExIxfolAk7BcU4hbXvarM1CW8H5kWAG-J2k7tTa5kk2Fe3RHcP133YpDR5T_gpd91zk5nJyMC-2j-1UHjoauNQdf3RO2RD6to9XNdF_RETTpHIwAlhE65G-WZHM9PkOiY7283lvd90ojsi5ooj44b0ruijhC9-q_hofnNkcMdQ7wwfmM.AvTmpN5rKmgkJvET6_PaG5JFDvEupRzA122ri69J-ig&dib_tag=se&keywords=mobile&qid=1737093128&sr=8-45
"iQOO Z9x 5G (Tornado Green, 4GB RAM, 128GB Storage) | Snapdragon 6 Gen 1 with 560k+ AnTuTu Score | 6000mAh Battery with 7.99mm Slim Design | 44W FlashCharge","11,999",https://www.amazon.in/iQOO-Tornado-Storage-Snapdragon-FlashCharge/dp/B07WDKKJ45/ref=sr_1_46?dib=eyJ2IjoiMSJ9.BnZcalxAdRLB1TWgpCbr2CLpuMLClRJ2RmG4ww0zP63G3YDvPOe60ej0wlVExIxfolAk7BcU4hbXvarM1CW8H5kWAG-J2k7tTa5kk2Fe3RHcP133YpDR5T_gpd91zk5nJyMC-2j-1UHjoauNQdf3RO2RD6to9XNdF_RETTpHIwAlhE65G-WZHM9PkOiY7283lvd90ojsi5ooj44b0ruijhC9-q_hofnNkcMdQ7wwfmM.AvTmpN5rKmgkJvET6_PaG5JFDvEupRzA122ri69J-ig&dib_tag=se&keywords=mobile&qid=1737093128&sr=8-46
"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 8GB RAM, 128GB Storage)","15,849",https://www.amazon.in/OnePlus-Nord-Pastel-128GB-Storage/dp/B0BY8JZ22K/ref=sr_1_47?dib=eyJ2IjoiMSJ9.BnZcalxAdRLB1TWgpCbr2CLpuMLClRJ2RmG4ww0zP63G3YDvPOe60ej0wlVExIxfolAk7BcU4hbXvarM1CW8H5kWAG-J2k7tTa5kk2Fe3RHcP133YpDR5T_gpd91zk5nJyMC-2j-1UHjoauNQdf3RO2RD6to9XNdF_RETTpHIwAlhE65G-WZHM9PkOiY7283lvd90ojsi5ooj44b0ruijhC9-q_hofnNkcMdQ7wwfmM.AvTmpN5rKmgkJvET6_PaG5JFDvEupRzA122ri69J-ig&dib_tag=se&keywords=mobile&qid=1737093128&sr=8-47
"iQOO Z9 Lite 5G (Aqua Flow, 6GB RAM, 128GB Storage) | Dimensity 6300 5G | 50MP Sony AI Camera | Charger in The Box","11,499",https://www.amazon.in/iQOO-Storage-Dimensity-Camera-Charger/dp/B07WHSNYL5/ref=sr_1_48?dib=eyJ2IjoiMSJ9.BnZcalxAdRLB1TWgpCbr2CLpuMLClRJ2RmG4ww0zP63G3YDvPOe60ej0wlVExIxfolAk7BcU4hbXvarM1CW8H5kWAG-J2k7tTa5kk2Fe3RHcP133YpDR5T_gpd91zk5nJyMC-2j-1UHjoauNQdf3RO2RD6to9XNdF_RETTpHIwAlhE65G-WZHM9PkOiY7283lvd90ojsi5ooj44b0ruijhC9-q_hofnNkcMdQ7wwfmM.AvTmpN5rKmgkJvET6_PaG5JFDvEupRzA122ri69J-ig&dib_tag=se&keywords=mobile&qid=1737093128&sr=8-48
"iQOO Z7 Pro 5G (Blue Lagoon, 8GB RAM, 256GB Storage) | 3D Curved AMOLED Display | 4nm MediaTek Dimesity 7200 5G Processor | 64MP Aura Light OIS Camera | Segment's Slimmest & Lightest Smartphone","19,999",https://www.amazon.in/iQOO-MediaTek-Dimesity-Processor-Smartphone/dp/B07WGPJPR3/ref=sr_1_49?dib=eyJ2IjoiMSJ9.BnZcalxAdRLB1TWgpCbr2CLpuMLClRJ2RmG4ww0zP63G3YDvPOe60ej0wlVExIxfolAk7BcU4hbXvarM1CW8H5kWAG-J2k7tTa5kk2Fe3RHcP133YpDR5T_gpd91zk5nJyMC-2j-1UHjoauNQdf3RO2RD6to9XNdF_RETTpHIwAlhE65G-WZHM9PkOiY7283lvd90ojsi5ooj44b0ruijhC9-q_hofnNkcMdQ7wwfmM.AvTmpN5rKmgkJvET6_PaG5JFDvEupRzA122ri69J-ig&dib_tag=se&keywords=mobile&qid=1737093128&sr=8-49
"Vivo T3 Lite 5G Smartphone (Vibrant Green, 6GB Ram 128GB Storage)","11,465",https://www.amazon.in/Vivo-Smartphone-Vibrant-Green-Storage/dp/B0D93HRDD3/ref=sr_1_50?dib=eyJ2IjoiMSJ9.BnZcalxAdRLB1TWgpCbr2CLpuMLClRJ2RmG4ww0zP63G3YDvPOe60ej0wlVExIxfolAk7BcU4hbXvarM1CW8H5kWAG-J2k7tTa5kk2Fe3RHcP133YpDR5T_gpd91zk5nJyMC-2j-1UHjoauNQdf3RO2RD6to9XNdF_RETTpHIwAlhE65G-WZHM9PkOiY7283lvd90ojsi5ooj44b0ruijhC9-q_hofnNkcMdQ7wwfmM.AvTmpN5rKmgkJvET6_PaG5JFDvEupRzA122ri69J-ig&dib_tag=se&keywords=mobile&qid=1737093128&sr=8-50
"Redmi A3X (Olive Green, 64 GB) (4 GB RAM)","6,545",https://www.amazon.in/Redmi-A3X-Olive-Green-RAM/dp/B0DN1VXP5R/ref=sr_1_51?dib=eyJ2IjoiMSJ9.BnZcalxAdRLB1TWgpCbr2CLpuMLClRJ2RmG4ww0zP63G3YDvPOe60ej0wlVExIxfolAk7BcU4hbXvarM1CW8H5kWAG-J2k7tTa5kk2Fe3RHcP133YpDR5T_gpd91zk5nJyMC-2j-1UHjoauNQdf3RO2RD6to9XNdF_RETTpHIwAlhE65G-WZHM9PkOiY7283lvd90ojsi5ooj44b0ruijhC9-q_hofnNkcMdQ7wwfmM.AvTmpN5rKmgkJvET6_PaG5JFDvEupRzA122ri69J-ig&dib_tag=se&keywords=mobile&qid=1737093128&sr=8-51
"Samsung Galaxy A05 (Light Green, 6GB, 128GB Storage) | 50 MP Main Camera | Upto 12GB RAM with RAM Plus | MediaTek Helio G85 | 5000 mAh Battery","8,475",https://www.amazon.in/Samsung-Galaxy-Storage-MediaTek-Battery/dp/B0CJ2DVN1Q/ref=sr_1_52?dib=eyJ2IjoiMSJ9.BnZcalxAdRLB1TWgpCbr2CLpuMLClRJ2RmG4ww0zP63G3YDvPOe60ej0wlVExIxfolAk7BcU4hbXvarM1CW8H5kWAG-J2k7tTa5kk2Fe3RHcP133YpDR5T_gpd91zk5nJyMC-2j-1UHjoauNQdf3RO2RD6to9XNdF_RETTpHIwAlhE65G-WZHM9PkOiY7283lvd90ojsi5ooj44b0ruijhC9-q_hofnNkcMdQ7wwfmM.AvTmpN5rKmgkJvET6_PaG5JFDvEupRzA122ri69J-ig&dib_tag=se&keywords=mobile&qid=1737093128&sr=8-52
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)","73,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTMyNzYxNTY0MDA2NDQxOjE3MzcwOTMxMjg6c3BfYnRmOjIwMTE2MjQ2NDc1ODk4OjowOjo&url=%2FSamsung-Galaxy-Ultra-Green-Storage%2Fdp%2FB0BT9CXXXX%2Fref%3Dsr_1_53_sspa%3Fdib%3DeyJ2IjoiMSJ9.BnZcalxAdRLB1TWgpCbr2CLpuMLClRJ2RmG4ww0zP63G3YDvPOe60ej0wlVExIxfolAk7BcU4hbXvarM1CW8H5kWAG-J2k7tTa5kk2Fe3RHcP133YpDR5T_gpd91zk5nJyMC-2j-1UHjoauNQdf3RO2RD6to9XNdF_RETTpHIwAlhE65G-WZHM9PkOiY7283lvd90ojsi5ooj44b0ruijhC9-q_hofnNkcMdQ7wwfmM.AvTmpN5rKmgkJvET6_PaG5JFDvEupRzA122ri69J-ig%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1737093128%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Apple iPhone 15 (128 GB) - Green,"58,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTMyNzYxNTY0MDA2NDQxOjE3MzcwOTMxMjg6c3BfYnRmOjMwMDA1NzU5NDUzNzgzMjo6MDo6&url=%2FApple-iPhone-15-128-GB%2Fdp%2FB0CHX6NQMD%2Fref%3Dsr_1_54_sspa%3Fdib%3DeyJ2IjoiMSJ9.BnZcalxAdRLB1TWgpCbr2CLpuMLClRJ2RmG4ww0zP63G3YDvPOe60ej0wlVExIxfolAk7BcU4hbXvarM1CW8H5kWAG-J2k7tTa5kk2Fe3RHcP133YpDR5T_gpd91zk5nJyMC-2j-1UHjoauNQdf3RO2RD6to9XNdF_RETTpHIwAlhE65G-WZHM9PkOiY7283lvd90ojsi5ooj44b0ruijhC9-q_hofnNkcMdQ7wwfmM.AvTmpN5rKmgkJvET6_PaG5JFDvEupRzA122ri69J-ig%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1737093128%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"WeCool S5 Selfie Stick with Tripod Stand, 6section Telescopic Pole with 62in/158cm Long Stick, Ultimate Stability with 360° Rotating Handle & Reinforced Tripod Stand, Selfie Stick for Photos &Vlogging","1,549",https://www.amazon.inhttps://aax-eu.amazon.in/x/c/JF_RocgOmhB8R35BPLYJcmYAAAGUctGhfwMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDIgICDul583/clv1_CEuOPUxokZA0iHrVarYCwzP5HnlWcqoVupQqpSCF8_JHx38KvlmmUvw18HHz9hvVjq0yzpNb3X7OfU2LA3tOVmdjJgjPH-fTA2EDZWwhV1SlDbRzxYgc6JJGZySDhUhLgBgbr4Br3LDfu_moYJ7dHMvrmvO-8u41hc-ms3FUmX-UtL6LkRJjARjlbtq0a-lzWi1afMGZl51EXjYzZtRQYOURlsXukt89DgPXNqpanwYWpp5lh66uXA8vgUT9z1VAASW3cOTUuxUr2VFfIMlsc1HtNDCbuj33Nful-q-oa6AWBAeJ9-S-9Aqaewz2IraJgMsC--2yI6MS-eGrdtK7JNVY9_99dzgeo7MjgoGrfvA8gYvxXnEEzN342mViWQ_9wyk/https://www.amazon.in/dp/B0DJPDK26W?pd_rd_i=B0DJPDK26W&pf_rd_p=0e800d3e-a8c4-466c-97dc-d089e27309f1&pf_rd_r=T119G7TMPTW4YG3EHFKW&pd_rd_wg=6aJNB&pd_rd_w=Qocs0&pd_rd_r=38e97b33-ded2-475f-b8a8-83dd77ef94f6
"Samsung Galaxy M15 5G Prime Edition (Blue Topaz,4GB RAM,128GB Storage) | Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+ | 4 Gen. OS Upgrade & 5 Year Security Update","10,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzgwNzg0NzM3Mjc2NTAxOjE3MzcwOTMxMzA6c3BfYXRmX25leHQ6MzAwMzQ1NzY2MTU4MDMyOjowOjo&url=%2FSamsung-Storage-MediaTek-Dimensity-Security%2Fdp%2FB0DGXB3RTG%2Fref%3Dsr_1_49_sspa%3Fdib%3DeyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1737093130%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Redmi Note 14 5G (Mystique White, 8GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera","19,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzgwNzg0NzM3Mjc2NTAxOjE3MzcwOTMxMzA6c3BfYXRmX25leHQ6MzAwNDM0OTA1OTIzODMyOjowOjo&url=%2FRedmi-Mystique-Storage-Dimensity-Brightest%2Fdp%2FB0DPFV3T4V%2Fref%3Dsr_1_50_sspa%3Fdib%3DeyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1737093130%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"OnePlus Nord CE4 Lite 5G (Super Silver, 8GB RAM, 256GB Storage)","20,998",https://www.amazon.in/OnePlus-Nord-5G-Silver-Storage/dp/B0D5YD7QSS/ref=sr_1_51?dib=eyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU&dib_tag=se&keywords=mobile&qid=1737093130&sr=8-51
POCO C61 Mystical Green 4GB RAM 64GB ROM,"5,999",https://www.amazon.in/POCO-C61-Mystical-Green-64GB/dp/B0CYBKWQ2V/ref=sr_1_52?dib=eyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU&dib_tag=se&keywords=mobile&qid=1737093130&sr=8-52
"Samsung Galaxy M15 5G Prime Edition (Celestial Blue,4GB RAM,128GB Storage)| Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update","10,999",https://www.amazon.in/Samsung-Celestial-MediaTek-Dimensity-Security/dp/B0DGX9F1T6/ref=sr_1_53?dib=eyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU&dib_tag=se&keywords=mobile&qid=1737093130&sr=8-53
"realme C65 5G (Feather Green, 128 GB) (6 GB RAM)","11,290",https://www.amazon.in/realme-C65-Feather-Green-128/dp/B0D2DNDQZW/ref=sr_1_54?dib=eyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU&dib_tag=se&keywords=mobile&qid=1737093130&sr=8-54
"OnePlus Nord 4 5G (Oasis Green, 8GB RAM, 256GB Storage)","28,999",https://www.amazon.in/OnePlus-Oasis-Green-256GB-Storage/dp/B0D7VGZS69/ref=sr_1_55?dib=eyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU&dib_tag=se&keywords=mobile&qid=1737093130&sr=8-55
Apple iPhone 13 (128GB) - Blue,"43,499",https://www.amazon.in/Apple-iPhone-13-128GB-Blue/dp/B09G9BL5CP/ref=sr_1_56?dib=eyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU&dib_tag=se&keywords=mobile&qid=1737093130&sr=8-56
"iQOO Z9s 5G (Titanium Matte, 8GB RAM, 128GB Storage) | 120 Hz 3D Curved AMOLED Display | 5500 mAh Ultra-Thin Battery | Dimesity 7300 5G Processor | Sony IMX882 OIS Camera with Aura Light","19,998",https://www.amazon.in/iQOO-Titanium-Ultra-Thin-Dimesity-Processor/dp/B07WHS99FG/ref=sr_1_57?dib=eyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU&dib_tag=se&keywords=mobile&qid=1737093130&sr=8-57
"HONOR 200 5G (Black, 8GB + 256GB) | 6.7-inch AMOLED Quad-Curved Display | Dual OIS 50MP + 50MP + 12MP Camera | 50MP Selfie Camera | AI-Powered MagicOS 8.0 | Without Charger","23,998",https://www.amazon.in/6-7-inch-Quad-Curved-Display-AI-Powered-MagicOS/dp/B0D6VJ6FYG/ref=sr_1_58?dib=eyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU&dib_tag=se&keywords=mobile&qid=1737093130&sr=8-58
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)","73,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzgwNzg0NzM3Mjc2NTAxOjE3MzcwOTMxMzA6c3BfbXRmOjIwMTE2MjQ1Nzk1Mjk4OjowOjo&url=%2FSamsung-Galaxy-Ultra-Green-Storage%2Fdp%2FB0BT9CXXXX%2Fref%3Dsr_1_59_sspa%3Fdib%3DeyJ2IjoiMSJ9.qzQUMTqOvSKiiZD8wz3TXXPGdybH3ZEZDvFdla_ukAKLFRxpR9cIezUzfXoJGJtWlrbqfMrk7_jnz1z0UvvurnQX6ZHSsghFDOOnrrjkNGZUJFmkDGHn6RrH80zG-W9WnTdYntnhMBzk9jy5Rb2I9Vkby6t-bA7tbcJf2fwEfauVC3AWXH3_enRpaMNdRM4UDleQd7NOs9sJDV7pKuJ_RkQTWQor1LaPINk_JLAZvxM.8taZEQmb6goqXq5JjNlcyEsH2DUeNoayDYSEO65uDRU%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1737093130%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
